id,name,age,salary,city,score
3405,Charlie,46,44272,Delhi,59.29
3406,Hana,25,35256,Hyderabad,36.51
3407,Frank,29,58323,Kolkata,11.17
3408,Hana,54,62354,Delhi,45.88
3409,Eve,25,36910,Mumbai,74.68
3410,Ivan,21,70236,Bangalore,36.63
3411,Bob,40,114049,Hyderabad,74.34
3412,Julia,54,22532,Pune,5.12
3413,Alice,47,20455,Hyderabad,5.83
3414,Alice,53,65209,Hyderabad,3.74
3415,Eve,47,65566,Mumbai,87.21
3416,Bob,39,75519,Pune,44.49
3417,Frank,29,116114,Kolkata,65.99
3418,Hana,45,38048,Chennai,6.88
3419,Julia,50,69734,Chennai,2.2
3420,Grace,53,60655,Hyderabad,37.25
3421,Julia,33,53062,Hyderabad,54.57
3422,Charlie,18,116999,Mumbai,60.37
3423,Eve,30,49395,Mumbai,6.32
3424,Ivan,28,26126,Delhi,41.04
3425,Hana,20,25819,Hyderabad,47.31
3426,Julia,50,101606,Chennai,83.68
3427,Charlie,22,76701,Chennai,86.33
3428,Charlie,40,63108,Delhi,55.88
3429,Ivan,19,42385,Mumbai,67.29
3430,Alice,32,55994,Kolkata,16.14
3431,Hana,55,54310,Mumbai,92.72
3432,Bob,50,30206,Bangalore,82.77
3433,Alice,54,30770,Delhi,59.68
3434,Eve,59,94255,Kolkata,61.73
3435,Frank,55,61755,Bangalore,36.07
3436,Alice,57,119399,Pune,48.63
3437,Hana,36,37316,Hyderabad,87.52
3438,David,48,88344,Delhi,40.55
3439,Eve,56,52852,Bangalore,40.19
3440,Eve,39,102055,Pune,10.63
3441,Grace,25,60641,Pune,76.81
3442,Hana,31,88591,Chennai,96.98
3443,Alice,47,78931,Kolkata,45.91
3444,Charlie,52,67718,Bangalore,15.31
3445,Ivan,58,32428,Kolkata,52.58
3446,Ivan,20,27945,Delhi,80.74
3447,Ivan,43,57750,Delhi,53.05
3448,Frank,21,54661,Chennai,92.28
3449,Ivan,27,79207,Mumbai,44.55
3450,Julia,58,64769,Bangalore,79.03
3451,Eve,55,53253,Chennai,42.9
3452,Eve,41,75572,Chennai,40.96
3453,Frank,38,79090,Chennai,71.11
3454,Hana,59,47783,Delhi,3.6
3455,Ivan,30,28522,Delhi,10.05
3456,Frank,58,112915,Chennai,49.78
3457,Ivan,30,26987,Pune,19.73
3458,Charlie,28,92884,Chennai,57.35
3459,Charlie,43,100434,Pune,40.53
3460,Eve,39,49989,Bangalore,85.16
3461,Ivan,45,96243,Hyderabad,41.79
3462,David,27,28769,Bangalore,10.22
3463,Alice,44,75088,Chennai,62.99
3464,Alice,31,119888,Kolkata,59.23
3465,Julia,40,111427,Hyderabad,49.03
3466,Eve,25,119754,Delhi,45.98
3467,Hana,37,44939,Chennai,21.52
3468,Ivan,19,107927,Delhi,65.86
3469,Alice,34,27414,Pune,64.3
3470,Eve,33,38330,Hyderabad,66.73
3471,Alice,42,38554,Pune,14.05
3472,David,34,54247,Hyderabad,80.69
3473,Grace,33,56671,Hyderabad,96.47
3474,Eve,31,52427,Hyderabad,35.81
3475,Bob,50,68440,Delhi,55.28
3476,Bob,20,118603,Kolkata,66.56
3477,Charlie,47,88807,Chennai,9.89
3478,Alice,44,21839,Bangalore,98.44
3479,Eve,27,71572,Kolkata,54.39
3480,Bob,32,112201,Chennai,19.54
3481,Bob,49,109484,Kolkata,31.79
3482,Hana,45,35620,Delhi,28.42
3483,Grace,47,38561,Hyderabad,28.67
3484,Alice,44,75072,Delhi,5.1
3485,Julia,33,114462,Bangalore,96.6
3486,Charlie,37,59257,Bangalore,75.94
3487,Ivan,23,56791,Delhi,13.48
3488,Julia,38,107178,Delhi,58.45
3489,Hana,47,25618,Chennai,75.03
3490,Hana,52,90868,Mumbai,76.14
3491,Alice,51,28696,Chennai,31.09
3492,Eve,30,86868,Mumbai,7.42
3493,Bob,49,65087,Pune,42.15
3494,Charlie,22,63984,Pune,48.17
3495,Charlie,27,49197,Pune,85.76
3496,Eve,38,70434,Bangalore,79.38
3497,Alice,49,63098,Chennai,66.72
3498,Frank,41,90717,Mumbai,22.29
3499,David,26,112834,Kolkata,73.82
3500,Hana,22,24955,Bangalore,34.22
3501,Bob,43,29157,Bangalore,0.87
3502,David,29,80698,Pune,45.9
3503,Julia,48,54360,Pune,36.77
3504,Charlie,54,32773,Pune,73.64
3505,Julia,26,91386,Delhi,85.65
3506,Frank,39,40351,Chennai,33.17
3507,Charlie,23,61421,Chennai,60.29
3508,Frank,52,106998,Hyderabad,75.99
3509,Eve,29,104517,Delhi,94.8
3510,Hana,29,102053,Chennai,70.07
3511,David,41,99938,Chennai,43.26
3512,Hana,42,54600,Hyderabad,49.48
3513,Bob,38,70579,Bangalore,41.71
3514,Alice,52,99461,Hyderabad,98.51
3515,Eve,53,97870,Kolkata,86.42
3516,Grace,58,107523,Pune,98.38
3517,Frank,19,102295,Kolkata,80.88
3518,Charlie,43,91627,Kolkata,0.82
3519,Grace,22,102451,Pune,7.45
3520,Grace,48,30306,Kolkata,62.67
3521,Bob,50,68409,Kolkata,23.9
3522,David,30,36924,Mumbai,22.03
3523,Alice,40,33658,Bangalore,16.59
3524,Grace,19,21068,Pune,77.12
3525,Grace,23,27410,Hyderabad,8.42
3526,Ivan,51,104361,Pune,16.41
3527,Eve,20,64948,Mumbai,48.24
3528,Ivan,40,111172,Delhi,31.77
3529,Julia,52,25222,Hyderabad,31.92
3530,Hana,52,30198,Kolkata,0.75
3531,Charlie,37,28650,Bangalore,8.59
3532,David,38,59828,Hyderabad,53.18
3533,Ivan,28,107038,Delhi,42.41
3534,Julia,22,76863,Pune,49.29
3535,David,41,89616,Hyderabad,45.99
3536,Charlie,57,20461,Delhi,8.75
3537,Charlie,30,51523,Mumbai,46.41
3538,David,22,39517,Hyderabad,14.69
3539,David,53,96878,Kolkata,57.71
3540,Hana,56,111574,Chennai,86.71
3541,Frank,58,74537,Bangalore,44.81
3542,Bob,31,112017,Pune,24.99
3543,Julia,38,29861,Pune,4.09
3544,Eve,25,112175,Mumbai,30.97
3545,David,39,47358,Delhi,64.22
3546,Julia,44,79213,Mumbai,67.35
3547,Julia,42,28470,Mumbai,26.64
3548,Charlie,32,34990,Hyderabad,92.06
3549,Julia,43,26070,Mumbai,21.28
3550,Eve,23,81847,Bangalore,59.08
3551,Alice,48,25451,Kolkata,28.97
3552,David,31,60834,Pune,96.44
3553,Grace,48,21631,Hyderabad,11.69
3554,Julia,35,66612,Chennai,37.37
3555,Grace,55,87667,Bangalore,4.66
3556,Grace,31,77630,Bangalore,39.17
3557,Bob,39,80044,Bangalore,13.8
3558,Charlie,49,42892,Pune,87.75
3559,Frank,18,91236,Mumbai,85.52
3560,Eve,21,42298,Hyderabad,34.17
3561,David,40,69590,Hyderabad,97.36
3562,Julia,41,35640,Kolkata,75.45
3563,Frank,22,51631,Mumbai,65.68
3564,David,59,77606,Delhi,21.87
3565,Ivan,58,99633,Pune,45.97
3566,Alice,45,83506,Bangalore,35.86
3567,Hana,33,29910,Pune,71.72
3568,Grace,41,44179,Hyderabad,43.34
3569,Hana,56,63595,Kolkata,35.66
3570,Hana,34,70691,Pune,67.58
3571,Hana,36,63478,Delhi,18.2
3572,Alice,25,32268,Chennai,50.47
3573,Bob,30,111950,Bangalore,23.2
3574,Eve,58,58779,Hyderabad,32.08
3575,Bob,36,21973,Bangalore,6.63
3576,Frank,23,98929,Chennai,30.13
3577,Julia,41,82669,Mumbai,0.28
3578,David,50,101085,Chennai,89.08
3579,David,32,62118,Pune,29.11
3580,Frank,50,76904,Chennai,13.2
3581,Charlie,44,91693,Mumbai,15.19
3582,Frank,39,59805,Pune,63.42
3583,Charlie,33,99428,Mumbai,62.62
3584,Alice,51,113767,Pune,99.19
3585,Grace,43,27072,Chennai,50.67
3586,Grace,59,69985,Hyderabad,91.2
3587,Frank,36,34824,Mumbai,22.85
3588,Grace,37,64219,Chennai,94.4
3589,Hana,19,99547,Delhi,16.9
3590,Eve,40,24101,Kolkata,0.4
3591,Julia,41,73059,Delhi,7.49
3592,Charlie,33,115929,Pune,74.32
3593,Bob,59,76123,Chennai,29.94
3594,Ivan,53,41776,Pune,73.62
3595,Eve,31,98600,Bangalore,22.14
3596,David,31,112495,Delhi,30.18
3597,David,34,97004,Bangalore,14.84
3598,Bob,36,111329,Delhi,97.45
3599,Grace,56,81320,Delhi,8.31
3600,Frank,44,66740,Pune,31.56
3601,Eve,24,53359,Hyderabad,41.51
3602,David,19,117787,Pune,71.36
3603,Bob,39,55273,Kolkata,49.54
3604,Frank,45,39794,Bangalore,27.72
3605,Ivan,30,66649,Bangalore,56.73
3606,Grace,44,98498,Delhi,72.02
3607,David,54,61396,Pune,46.57
3608,Charlie,48,54876,Kolkata,20.07
3609,Charlie,49,60380,Kolkata,79.76
3610,Julia,22,79860,Kolkata,77.63
3611,Charlie,51,45033,Delhi,36.81
3612,Eve,22,108586,Chennai,66.74
3613,Frank,59,37580,Bangalore,66.57
3614,Hana,24,70059,Pune,64.58
3615,Bob,39,67653,Bangalore,93.06
3616,Hana,37,50237,Bangalore,27.9
3617,Grace,22,95072,Pune,24.06
3618,Bob,48,46782,Chennai,71.28
3619,Eve,18,79296,Bangalore,50.64
3620,Alice,29,103388,Hyderabad,28.58
3621,Eve,34,61567,Kolkata,5.21
3622,Alice,43,95151,Delhi,45.79
3623,Frank,26,88707,Mumbai,21.62
3624,Bob,36,23906,Hyderabad,51.5
3625,Ivan,20,51482,Pune,93.4
3626,Ivan,32,41060,Pune,20.35
3627,Alice,55,87703,Delhi,51.37
3628,Hana,23,117644,Mumbai,42.5
3629,Ivan,22,80435,Hyderabad,8.95
3630,David,36,97573,Mumbai,8.74
3631,David,54,36326,Mumbai,94.86
3632,Julia,21,39226,Delhi,52.74
3633,Frank,50,61952,Hyderabad,81.86
3634,Alice,45,110357,Mumbai,8.94
3635,Alice,27,48730,Hyderabad,95.33
3636,Julia,29,117299,Pune,38.62
3637,Hana,47,29908,Kolkata,84.56
3638,Bob,27,77482,Chennai,39.69
3639,Eve,19,111686,Delhi,49.5
3640,Alice,44,24122,Bangalore,53.91
3641,Eve,28,108054,Kolkata,72.59
3642,Julia,22,74817,Chennai,44.78
3643,Hana,59,34411,Kolkata,63.5
3644,Alice,18,60568,Mumbai,94.42
3645,Frank,37,107922,Bangalore,36.54
3646,Bob,29,102051,Mumbai,48.54
3647,Charlie,49,116955,Pune,6.09
3648,Grace,44,107560,Hyderabad,44.92
3649,Julia,41,92653,Mumbai,88.57
3650,Bob,29,112949,Mumbai,76.72
3651,Ivan,43,33507,Hyderabad,88.95
3652,Ivan,33,66840,Bangalore,50.99
3653,Frank,35,69561,Delhi,39.05
3654,David,42,118323,Hyderabad,87.0
3655,David,21,57059,Kolkata,68.89
3656,Bob,27,90685,Mumbai,70.94
3657,Julia,20,88298,Chennai,13.92
3658,Charlie,44,77551,Kolkata,0.72
3659,Julia,44,82762,Mumbai,93.76
3660,Julia,42,97299,Hyderabad,72.17
3661,Hana,54,59227,Pune,56.54
3662,Alice,25,100804,Chennai,27.13
3663,Frank,38,90170,Mumbai,66.34
3664,Ivan,32,64382,Chennai,34.37
3665,David,33,33962,Hyderabad,21.23
3666,Eve,27,45138,Mumbai,84.71
3667,Grace,19,71284,Delhi,94.7
3668,Julia,40,28209,Kolkata,68.13
3669,Hana,18,99608,Delhi,10.56
3670,Hana,58,93230,Chennai,11.83
3671,Grace,47,88957,Pune,75.28
3672,David,23,96807,Bangalore,35.61
3673,Ivan,20,52279,Pune,77.72
3674,Hana,24,105215,Pune,52.52
3675,Frank,48,108026,Pune,27.09
3676,Frank,51,56968,Hyderabad,64.29
3677,Grace,19,58306,Bangalore,3.44
3678,Eve,49,75445,Kolkata,10.62
3679,Hana,40,51324,Pune,66.95
3680,Ivan,20,51100,Pune,44.47
3681,Eve,39,34582,Chennai,16.15
3682,Julia,18,63673,Pune,50.92
3683,Charlie,18,57029,Delhi,49.11
3684,Bob,21,77854,Kolkata,47.14
3685,Eve,31,95294,Chennai,14.73
3686,Bob,23,73891,Chennai,1.21
3687,Bob,43,73173,Kolkata,71.27
3688,David,52,74393,Chennai,65.75
3689,David,54,82730,Mumbai,52.21
3690,Hana,46,108190,Pune,2.62
3691,Bob,19,108453,Pune,81.2
3692,Julia,20,112784,Mumbai,21.46
3693,Bob,39,64946,Delhi,18.33
3694,David,35,90360,Delhi,73.1
3695,Eve,52,69974,Bangalore,54.06
3696,Charlie,30,37261,Mumbai,99.58
3697,Charlie,24,28585,Hyderabad,38.1
3698,Frank,20,61838,Kolkata,78.8
3699,Grace,32,66876,Pune,22.48
3700,David,54,22455,Mumbai,48.75
3701,Eve,50,22041,Bangalore,66.73
3702,Hana,39,42879,Chennai,92.55
3703,Charlie,34,49403,Hyderabad,21.45
3704,Bob,20,38176,Kolkata,21.09
3705,Bob,42,113684,Delhi,13.38
3706,Hana,38,96094,Mumbai,29.45
3707,Eve,54,111125,Hyderabad,30.14
3708,Eve,47,117792,Mumbai,10.47
3709,Frank,32,82752,Pune,32.69
3710,Alice,58,20166,Bangalore,38.16
3711,Charlie,47,117531,Chennai,47.78
3712,Hana,42,71622,Chennai,25.83
3713,David,24,36590,Bangalore,8.01
3714,Ivan,51,50098,Hyderabad,74.08
3715,Charlie,37,55013,Delhi,21.67
3716,Hana,20,41797,Bangalore,40.59
3717,David,39,97641,Hyderabad,55.76
3718,Frank,59,35602,Hyderabad,55.97
3719,Frank,51,93135,Chennai,22.2
3720,Frank,47,40080,Chennai,44.31
3721,Eve,31,92041,Pune,49.46
3722,Frank,20,102523,Delhi,38.04
3723,David,27,37690,Delhi,45.15
3724,Eve,44,67823,Pune,0.06
3725,Ivan,28,26473,Hyderabad,77.16
3726,Julia,58,39963,Chennai,75.72
3727,David,57,111288,Delhi,90.56
3728,Frank,55,85333,Kolkata,78.64
3729,Ivan,41,119225,Bangalore,38.74
3730,Hana,49,107081,Hyderabad,59.02
3731,Hana,42,110697,Bangalore,22.19
3732,Eve,55,44855,Bangalore,20.26
3733,Charlie,23,92418,Kolkata,78.97
3734,Ivan,37,21831,Bangalore,28.31
3735,Eve,21,20237,Mumbai,14.85
3736,David,44,26735,Chennai,61.93
3737,Julia,37,36928,Kolkata,96.59
3738,Frank,37,116277,Delhi,95.41
3739,David,52,103548,Mumbai,92.35
3740,Frank,45,86792,Chennai,2.1
3741,Frank,33,43975,Bangalore,73.54
3742,David,28,89980,Mumbai,30.08
3743,Hana,27,28639,Delhi,63.73
3744,Hana,30,49434,Mumbai,81.04
3745,Grace,27,42941,Mumbai,31.4
3746,Alice,44,43230,Mumbai,88.95
3747,Ivan,27,51550,Mumbai,53.58
3748,Grace,41,70199,Chennai,40.42
3749,Alice,37,115592,Mumbai,19.36
3750,Grace,52,74576,Chennai,61.82
3751,Grace,35,88681,Pune,65.51
3752,Charlie,57,92698,Delhi,80.95
3753,Eve,55,45239,Hyderabad,1.87
3754,Ivan,39,40538,Delhi,98.98
3755,Ivan,23,47756,Pune,64.79
3756,Bob,40,41245,Kolkata,41.49
3757,Ivan,44,53110,Chennai,60.23
3758,Charlie,33,103766,Chennai,54.39
3759,Julia,40,70757,Chennai,4.95
3760,Eve,30,92903,Kolkata,87.51
3761,Hana,22,23752,Bangalore,15.35
3762,Eve,28,110339,Chennai,91.41
3763,Bob,18,62014,Kolkata,6.03
3764,Grace,53,64947,Bangalore,93.19
3765,David,38,101855,Mumbai,65.66
3766,Frank,38,40515,Pune,13.44
3767,Grace,56,44207,Mumbai,54.41
3768,Charlie,36,25090,Delhi,3.22
3769,Bob,44,100110,Hyderabad,29.4
3770,Hana,35,83795,Kolkata,40.12
3771,Bob,29,97818,Mumbai,35.67
3772,Ivan,32,100681,Bangalore,87.37
3773,Charlie,52,32421,Mumbai,13.61
3774,Grace,58,34609,Hyderabad,40.19
3775,Charlie,34,65865,Mumbai,58.06
3776,Charlie,51,78795,Chennai,95.34
3777,Bob,46,77120,Hyderabad,31.25
3778,Eve,27,75185,Pune,51.45
3779,Charlie,20,48739,Hyderabad,67.64
3780,Bob,35,90685,Bangalore,60.33
3781,Hana,46,22579,Mumbai,61.7
3782,Frank,58,100745,Mumbai,95.79
3783,Ivan,20,25240,Hyderabad,31.84
3784,Bob,37,66004,Kolkata,78.72
3785,Charlie,49,58649,Mumbai,58.4
3786,Julia,45,113987,Chennai,19.99
3787,Frank,24,81994,Mumbai,24.13
3788,Bob,45,78938,Hyderabad,76.4
3789,Frank,34,23502,Mumbai,22.53
3790,Charlie,35,40574,Bangalore,1.82
3791,Grace,28,59268,Mumbai,21.75
3792,David,21,27801,Mumbai,20.87
3793,Hana,49,60327,Hyderabad,80.53
3794,Hana,42,101784,Mumbai,53.29
3795,Frank,23,99766,Mumbai,99.23
3796,Frank,28,95240,Hyderabad,78.44
3797,Grace,38,45636,Delhi,25.16
3798,Bob,56,86630,Bangalore,15.84
3799,Charlie,24,67315,Pune,36.3
3800,Charlie,55,26418,Pune,27.75
3801,Julia,21,53793,Delhi,13.83
3802,Julia,51,54774,Chennai,55.85
3803,Grace,18,59741,Chennai,60.8
3804,Grace,53,36988,Chennai,73.85
3805,David,18,79352,Pune,70.35
3806,Julia,49,89630,Bangalore,22.39
3807,Bob,31,36954,Delhi,17.64
3808,Bob,38,38935,Mumbai,15.55
3809,Bob,28,35169,Delhi,16.56
3810,David,47,26786,Kolkata,82.79
3811,Eve,40,86337,Hyderabad,42.15
3812,David,18,36718,Mumbai,76.84
3813,Grace,18,49601,Kolkata,28.98
3814,Grace,28,59697,Chennai,22.48
3815,Bob,30,22411,Kolkata,98.55
3816,Charlie,48,108680,Pune,90.9
3817,Alice,35,86033,Chennai,67.51
3818,Ivan,59,62647,Bangalore,1.61
3819,Julia,57,89475,Pune,52.34
3820,Charlie,18,54380,Bangalore,42.34
3821,Eve,28,24786,Kolkata,33.12
3822,Ivan,34,99034,Chennai,23.23
3823,Charlie,46,103894,Mumbai,90.1
3824,Alice,42,67179,Mumbai,63.4
3825,Hana,49,68198,Pune,35.77
3826,Hana,45,58193,Kolkata,99.83
3827,Bob,53,106774,Mumbai,13.84
3828,Julia,50,25446,Mumbai,12.75
3829,Frank,46,33152,Delhi,7.0
3830,Frank,33,115222,Bangalore,38.21
3831,Charlie,52,24191,Mumbai,60.34
3832,Frank,41,35253,Hyderabad,5.19
3833,Charlie,27,59540,Mumbai,66.05
3834,Charlie,48,66323,Chennai,75.74
3835,Frank,48,72508,Hyderabad,72.68
3836,Eve,26,70543,Chennai,5.74
3837,Alice,38,40704,Delhi,75.87
3838,Grace,49,24493,Delhi,73.92
3839,Julia,23,74840,Kolkata,0.98
3840,Eve,41,69540,Bangalore,91.6
3841,Charlie,19,49791,Chennai,65.97
3842,Frank,52,99036,Pune,51.59
3843,Grace,24,90432,Kolkata,52.21
3844,Charlie,31,95876,Mumbai,55.21
3845,Ivan,28,118692,Pune,82.09
3846,Bob,50,56117,Mumbai,87.03
3847,Bob,51,36695,Bangalore,28.67
3848,Ivan,40,68403,Mumbai,41.83
3849,Hana,29,71834,Kolkata,49.54
3850,Eve,21,20623,Bangalore,53.7
3851,Grace,48,47154,Kolkata,20.17
3852,Hana,23,20620,Kolkata,6.97
3853,Charlie,33,106394,Chennai,30.47
3854,David,46,92657,Delhi,58.23
3855,Bob,58,73178,Hyderabad,40.51
3856,Hana,37,102564,Mumbai,34.81
3857,Frank,26,99016,Mumbai,41.83
3858,Julia,25,84541,Pune,82.98
3859,Eve,28,63731,Delhi,37.12
3860,David,27,88796,Hyderabad,73.35
3861,Charlie,44,27129,Delhi,25.73
3862,Eve,40,67242,Mumbai,99.26
3863,Eve,51,28154,Bangalore,23.25
3864,Bob,23,60294,Delhi,18.0
3865,Julia,57,22111,Bangalore,12.74
3866,Julia,48,90610,Delhi,69.02
3867,Hana,38,37238,Bangalore,23.03
3868,Charlie,58,74705,Chennai,10.36
3869,Eve,55,48326,Chennai,46.42
3870,Charlie,39,29650,Bangalore,0.51
3871,Grace,35,116644,Mumbai,13.6
3872,Grace,56,85364,Delhi,90.71
3873,Alice,29,52001,Chennai,72.95
3874,Bob,49,32869,Hyderabad,96.36
3875,Eve,22,76437,Chennai,51.4
3876,Bob,38,97680,Bangalore,49.91
3877,David,42,36835,Hyderabad,44.54
3878,David,50,27549,Chennai,57.52
3879,Charlie,39,86201,Bangalore,7.57
3880,Frank,21,115368,Kolkata,3.99
3881,Bob,23,74879,Chennai,74.34
3882,David,23,104449,Delhi,74.19
3883,Ivan,19,77769,Bangalore,58.79
3884,Frank,49,115523,Kolkata,40.07
3885,Frank,58,47044,Bangalore,50.9
3886,Charlie,45,20804,Mumbai,2.38
3887,Charlie,50,108039,Pune,63.29
3888,Charlie,22,52010,Mumbai,72.04
3889,David,38,97278,Chennai,23.87
3890,Eve,53,57399,Delhi,10.52
3891,Hana,20,21672,Bangalore,6.51
3892,David,59,77573,Bangalore,32.1
3893,Grace,47,87353,Kolkata,33.77
3894,Eve,23,110047,Kolkata,17.12
3895,Eve,31,76297,Delhi,45.95
3896,Hana,22,40299,Chennai,96.97
3897,Julia,53,97443,Hyderabad,43.3
3898,Julia,23,41914,Chennai,47.75
3899,Julia,48,70423,Chennai,33.37
3900,Grace,24,58241,Delhi,88.73
3901,Alice,56,33243,Mumbai,81.87
3902,Julia,37,100680,Bangalore,73.07
3903,Charlie,56,22157,Kolkata,64.04
3904,Grace,32,80811,Kolkata,33.02
3905,Julia,50,43217,Hyderabad,84.79
3906,Alice,23,55388,Chennai,87.53
3907,Eve,41,51494,Hyderabad,88.04
3908,David,28,75780,Mumbai,96.13
3909,Julia,44,77685,Hyderabad,20.21
3910,Julia,54,47633,Delhi,42.96
3911,Charlie,29,116898,Delhi,50.03
3912,Bob,35,97894,Bangalore,33.02
3913,Frank,25,51757,Chennai,19.5
3914,Hana,38,37080,Bangalore,76.59
3915,Eve,27,117681,Pune,86.87
3916,Julia,40,31429,Pune,81.63
3917,Charlie,50,115948,Hyderabad,50.65
3918,Julia,56,44140,Hyderabad,27.88
3919,Bob,50,94900,Delhi,40.18
3920,Charlie,32,41111,Hyderabad,25.64
3921,Charlie,35,47569,Hyderabad,78.29
3922,Julia,45,75818,Chennai,84.29
3923,Hana,59,118688,Chennai,20.33
3924,Grace,34,34827,Mumbai,97.54
3925,Frank,40,55991,Bangalore,74.91
3926,Bob,32,51313,Hyderabad,45.3
3927,Julia,41,112138,Hyderabad,19.06
3928,Bob,53,24782,Chennai,49.28
3929,Hana,39,82634,Hyderabad,38.28
3930,Bob,18,73469,Mumbai,59.2
3931,David,37,104928,Chennai,28.21
3932,Julia,59,103630,Bangalore,99.79
3933,Hana,59,81064,Delhi,67.42
3934,Eve,51,73528,Pune,99.94
3935,Charlie,32,93907,Kolkata,63.66
3936,Hana,53,90240,Chennai,29.71
3937,Charlie,23,80104,Delhi,17.67
3938,Frank,38,102305,Mumbai,83.71
3939,David,43,58393,Kolkata,59.36
3940,Charlie,35,86265,Bangalore,58.81
3941,Julia,40,112127,Pune,37.0
3942,Charlie,50,64199,Bangalore,0.97
3943,David,38,95182,Pune,2.01
3944,Grace,58,117989,Mumbai,10.06
3945,Charlie,37,31410,Hyderabad,52.19
3946,Hana,47,98391,Kolkata,8.22
3947,Grace,27,100202,Pune,73.22
3948,Ivan,50,104203,Bangalore,80.62
3949,Grace,57,74495,Delhi,91.5
3950,Grace,24,25560,Chennai,66.67
3951,Ivan,34,90521,Kolkata,80.46
3952,Grace,27,68921,Delhi,21.69
3953,Alice,29,27238,Mumbai,91.75
3954,Alice,21,79097,Hyderabad,87.2
3955,Charlie,21,89418,Kolkata,89.91
3956,Julia,39,75340,Bangalore,24.19
3957,David,22,95693,Chennai,19.56
3958,Grace,33,54366,Bangalore,5.87
3959,Hana,36,55932,Hyderabad,91.13
3960,Hana,43,110523,Chennai,53.17
3961,Grace,35,107607,Delhi,52.27
3962,Bob,25,54332,Bangalore,77.34
3963,Charlie,36,107032,Hyderabad,16.49
3964,Grace,54,24565,Mumbai,90.88
3965,David,41,37576,Delhi,98.43
3966,Eve,29,90043,Chennai,71.49
3967,Bob,59,23451,Kolkata,63.98
3968,Grace,39,95186,Hyderabad,93.88
3969,David,28,62423,Mumbai,88.68
3970,Julia,48,55174,Pune,87.19
3971,David,23,82141,Mumbai,29.44
3972,Julia,25,78371,Kolkata,16.88
3973,Ivan,53,40355,Mumbai,0.6
3974,Eve,35,106000,Bangalore,43.01
3975,Bob,52,44406,Kolkata,59.6
3976,Frank,20,111705,Mumbai,30.24
3977,Julia,18,40619,Pune,34.16
3978,Eve,38,95150,Pune,71.34
3979,Ivan,38,55830,Hyderabad,20.88
3980,Frank,55,33012,Mumbai,32.67
3981,Grace,48,49265,Pune,46.01
3982,Bob,23,114034,Chennai,67.24
3983,David,33,108295,Hyderabad,94.98
3984,Ivan,33,92269,Mumbai,70.8
3985,David,31,76108,Pune,53.9
3986,Ivan,41,93165,Pune,39.59
3987,Grace,39,47532,Chennai,0.89
3988,Frank,35,112402,Pune,39.04
3989,Julia,59,108199,Delhi,46.0
3990,Frank,26,91577,Hyderabad,69.93
3991,David,28,58966,Kolkata,18.14
3992,Julia,57,43216,Pune,5.09
3993,Julia,48,56190,Hyderabad,40.3
3994,Julia,31,63762,Kolkata,38.53
3995,Bob,46,29345,Chennai,29.79
3996,Alice,57,73402,Bangalore,52.25
3997,Bob,24,108905,Bangalore,95.81
3998,Frank,53,102170,Hyderabad,29.35
3999,Charlie,49,31561,Bangalore,34.16
4000,Grace,57,100890,Pune,38.69
4001,Alice,58,52889,Kolkata,71.05
4002,Charlie,55,36080,Kolkata,96.27
4003,Frank,47,97770,Delhi,72.13
4004,Ivan,55,79236,Kolkata,0.53
4005,Bob,27,68571,Hyderabad,71.79
4006,Ivan,57,109089,Pune,49.7
4007,Julia,43,80861,Pune,82.61
4008,Julia,44,69676,Bangalore,33.1
4009,Bob,34,90399,Bangalore,91.63
4010,Ivan,38,25234,Chennai,87.99
4011,Eve,46,113349,Bangalore,14.41
4012,David,51,39222,Delhi,17.96
4013,Ivan,42,77849,Delhi,42.13
4014,Ivan,38,75106,Bangalore,33.13
4015,Frank,56,40838,Hyderabad,12.13
4016,Charlie,59,104598,Chennai,87.8
4017,Grace,25,57608,Delhi,72.56
4018,David,57,20844,Delhi,21.74
4019,Eve,51,94849,Delhi,33.82
4020,Ivan,22,113810,Bangalore,99.34
4021,David,35,44742,Hyderabad,41.24
4022,Frank,29,92563,Hyderabad,93.47
4023,Charlie,42,75614,Mumbai,97.12
4024,Frank,45,98318,Hyderabad,64.49
4025,David,35,47349,Hyderabad,3.06
4026,Alice,59,33894,Bangalore,92.15
4027,Charlie,50,39929,Pune,72.25
4028,Frank,19,110837,Delhi,25.16
4029,Ivan,26,49703,Chennai,57.59
4030,Hana,19,115505,Kolkata,87.27
4031,Alice,26,84673,Bangalore,55.1
4032,Julia,47,30520,Mumbai,95.91
4033,Eve,42,84703,Delhi,82.49
4034,Frank,34,69166,Delhi,73.19
4035,Alice,40,42934,Mumbai,5.34
4036,Grace,21,65110,Hyderabad,39.74
4037,Julia,40,53432,Kolkata,7.23
4038,Eve,40,91483,Delhi,54.37
4039,Frank,35,55843,Mumbai,65.6
4040,Ivan,56,58275,Mumbai,60.76
4041,Julia,45,71121,Mumbai,85.17
4042,Frank,40,30890,Hyderabad,27.63
4043,Eve,36,92979,Pune,6.76
4044,Frank,30,117866,Hyderabad,58.65
4045,Hana,33,60735,Mumbai,26.4
4046,Charlie,51,114105,Hyderabad,86.43
4047,Alice,47,92576,Delhi,22.39
4048,Grace,31,55920,Mumbai,23.75
4049,Alice,27,102982,Pune,96.26
4050,Eve,27,40408,Pune,73.18
4051,Alice,53,103439,Bangalore,77.76
